Timestamp,ReceptionTime,Timestamp,O2Concentration_4330f,AirSaturation_4330f,Temperature_4330f,CalPhase_4330f,TCPhase_4330f,C1RPh_4330f,C2RPh_4330f,C1Amp_4330f,C2Amp_4330f,RawTemp_4330f
1426214998.0,2015-03-13 02:49:57.193316,2015-03-13 02:49:58.949149,269.311,98.763,22.002,27.408,29.828,33.674,3.845,331.4,476.0,229.1
1426215013.0,2015-03-13 02:50:12.219322,2015-03-13 02:50:13.979773,268.794,98.572,22.001,27.429,29.848,33.73,3.882,331.7,475.9,229.2
1426215029.0,2015-03-13 02:50:27.251095,2015-03-13 02:50:29.009242,271.433,99.536,21.999,27.325,29.749,33.608,3.859,329.5,475.7,229.2
1426215044.0,2015-03-13 02:50:42.406991,2015-03-13 02:50:44.161476,269.626,98.87,21.998,27.397,29.818,33.695,3.877,331.4,475.8,229.3
1426215059.0,2015-03-13 02:50:57.809727,2015-03-13 02:50:59.565799,269.768,98.923,21.998,27.391,29.813,33.694,3.882,331.6,476.0,229.3
1426215074.0,2015-03-13 02:51:12.831188,2015-03-13 02:51:14.589161,269.805,98.936,21.998,27.39,29.811,33.688,3.877,331.4,475.8,229.3
1426215089.0,2015-03-13 02:51:27.864310,2015-03-13 02:51:29.617696,277.634,101.818,22.003,27.082,29.516,33.353,3.837,330.9,476.2,229.1
1426215104.0,2015-03-13 02:51:42.882792,2015-03-13 02:51:44.638499,268.822,98.605,22.013,27.423,29.843,33.715,3.872,330.9,476.4,228.8
1426215119.0,2015-03-13 02:51:57.910815,2015-03-13 02:51:59.664284,275.274,100.992,22.024,27.165,29.596,33.471,3.875,332.0,476.6,228.4
1426215135.0,2015-03-13 02:52:13.293122,2015-03-13 02:52:15.052809,268.439,98.505,22.035,27.43,29.85,33.737,3.887,330.7,477.0,228.1
1426215150.0,2015-03-13 02:52:28.330099,2015-03-13 02:52:30.085382,268.919,98.701,22.045,27.407,29.827,33.704,3.877,330.8,476.8,227.7
1426215165.0,2015-03-13 02:52:43.357783,2015-03-13 02:52:45.110875,280.143,102.841,22.055,26.966,29.405,33.257,3.852,329.0,476.9,227.4
1426215180.0,2015-03-13 02:52:58.390665,2015-03-13 02:53:00.147744,269.693,99.022,22.064,27.369,29.791,33.67,3.879,330.3,477.0,227.1
1426215195.0,2015-03-13 02:53:13.839330,2015-03-13 02:53:15.599020,268.063,98.438,22.072,27.43,29.85,33.738,3.888,330.1,477.0,226.9
1426215210.0,2015-03-13 02:53:28.868109,2015-03-13 02:53:30.623187,269.119,98.838,22.078,27.386,29.808,33.683,3.875,330.1,477.5,226.7
1426215617.0,2015-03-13 03:00:15.912128,2015-03-13 03:00:17.665243,273.391,100.521,22.137,27.195,29.624,33.507,3.883,331.0,479.5,224.7
1426215633.0,2015-03-13 03:00:31.289097,2015-03-13 03:00:33.042055,268.302,98.652,22.138,27.395,29.816,33.644,3.828,329.9,479.4,224.7
1426215648.0,2015-03-13 03:00:46.381883,2015-03-13 03:00:48.136972,267.303,98.287,22.139,27.435,29.854,33.73,3.876,329.8,479.4,224.7
1426215663.0,2015-03-13 03:01:01.412695,2015-03-13 03:01:03.162783,275.46,101.288,22.141,27.113,29.546,33.426,3.88,332.6,479.5,224.6
1426215678.0,2015-03-13 03:01:16.430893,2015-03-13 03:01:18.183603,268.192,98.618,22.142,27.398,29.819,33.696,3.876,329.7,479.3,224.6
1426215693.0,2015-03-13 03:01:31.467042,2015-03-13 03:01:33.221347,269.473,99.092,22.143,27.347,29.77,33.649,3.879,330.1,479.3,224.5
1426215708.0,2015-03-13 03:01:46.495240,2015-03-13 03:01:48.247471,268.068,98.578,22.145,27.402,29.823,33.635,3.812,329.9,479.1,224.5
1426215723.0,2015-03-13 03:02:01.528163,2015-03-13 03:02:03.281110,267.828,98.493,22.146,27.411,29.832,33.706,3.874,327.1,479.0,224.4
1426215738.0,2015-03-13 03:02:16.699362,2015-03-13 03:02:18.447056,269.175,98.991,22.148,27.357,29.779,33.662,3.883,330.0,479.1,224.4
1426215753.0,2015-03-13 03:02:31.714681,2015-03-13 03:02:33.469314,264.318,97.207,22.149,27.552,29.966,33.846,3.88,329.6,479.1,224.4
1426215768.0,2015-03-13 03:02:46.747825,2015-03-13 03:02:48.500002,267.372,98.333,22.151,27.428,29.847,33.702,3.854,330.2,479.6,224.3
1426215783.0,2015-03-13 03:03:01.772143,2015-03-13 03:03:03.524690,268.225,98.649,22.152,27.393,29.814,33.692,3.878,330.0,479.1,224.3
1426215813.0,2015-03-13 03:03:31.947061,2015-03-13 03:03:33.703722,268.266,98.67,22.155,27.39,29.812,33.689,3.878,330.3,479.0,224.2
1426215828.0,2015-03-13 03:03:46.973490,2015-03-13 03:03:48.725822,268.472,98.748,22.156,27.382,29.803,33.682,3.879,329.7,478.9,224.1
1426215843.0,2015-03-13 03:04:02.002324,2015-03-13 03:04:03.754618,267.815,98.508,22.157,27.408,29.828,33.721,3.893,330.4,479.5,224.1
1426215858.0,2015-03-13 03:04:17.032508,2015-03-13 03:04:18.786042,266.799,98.137,22.158,27.448,29.867,33.746,3.88,330.0,478.8,224.1
1426215873.0,2015-03-13 03:04:32.055078,2015-03-13 03:04:33.812978,271.012,99.69,22.16,27.279,29.705,33.58,3.875,326.3,478.8,224.0
1426215888.0,2015-03-13 03:04:47.090942,2015-03-13 03:04:48.846640,267.832,98.522,22.161,27.405,29.826,33.7,3.874,330.0,478.8,224.0
1426215904.0,2015-03-13 03:05:02.652040,2015-03-13 03:05:04.300747,268.97,98.944,22.163,27.359,29.782,33.713,3.931,330.0,478.7,223.9
1426215919.0,2015-03-13 03:05:17.565808,2015-03-13 03:05:19.319797,266.938,98.199,22.164,27.44,29.859,33.739,3.879,329.9,478.6,223.9
1426215934.0,2015-03-13 03:05:32.589360,2015-03-13 03:05:34.340772,258.842,95.223,22.165,27.771,30.176,34.058,3.882,327.8,478.4,223.8
1426215949.0,2015-03-13 03:05:47.611868,2015-03-13 03:05:49.361197,268.106,98.634,22.167,27.392,29.813,33.69,3.877,330.2,478.6,223.8
1426216205.0,2015-03-13 03:10:04.082702,2015-03-13 03:10:05.835209,267.259,98.369,22.191,27.417,29.837,33.689,3.852,329.6,477.6,223.0
1426216220.0,2015-03-13 03:10:19.112005,2015-03-13 03:10:20.864544,267.712,98.538,22.192,27.398,29.819,33.708,3.889,330.8,478.0,222.9
1426216236.0,2015-03-13 03:10:34.469451,2015-03-13 03:10:36.223713,256.678,94.478,22.194,27.85,30.252,34.13,3.878,331.5,478.0,222.9
1426216251.0,2015-03-13 03:10:49.892698,2015-03-13 03:10:51.642935,267.438,98.442,22.195,27.408,29.829,33.705,3.877,330.4,477.8,222.9
1426216266.0,2015-03-13 03:11:04.913081,2015-03-13 03:11:06.665567,269.037,99.032,22.196,27.344,29.767,33.627,3.86,331.0,478.2,222.8
1426216281.0,2015-03-13 03:11:19.948462,2015-03-13 03:11:21.698069,266.384,98.059,22.198,27.449,29.868,33.748,3.88,330.5,477.7,222.8
1426216296.0,2015-03-13 03:11:34.982259,2015-03-13 03:11:36.732352,275.991,101.598,22.199,27.07,29.505,33.384,3.879,332.3,477.7,222.7
1426216311.0,2015-03-13 03:11:49.997791,2015-03-13 03:11:51.753986,267.005,98.293,22.2,27.423,29.843,33.714,3.87,330.5,477.9,222.7
1426216326.0,2015-03-13 03:12:05.033925,2015-03-13 03:12:06.785914,267.187,98.362,22.202,27.415,29.836,33.716,3.88,330.4,477.6,222.6
1426216341.0,2015-03-13 03:12:20.094819,2015-03-13 03:12:21.844704,260.323,95.838,22.203,27.694,30.103,34.018,3.915,331.3,477.6,222.6
1426216356.0,2015-03-13 03:12:35.115773,2015-03-13 03:12:36.867169,266.219,98.011,22.205,27.453,29.872,33.752,3.88,330.3,477.6,222.5
1426216371.0,2015-03-13 03:12:50.147264,2015-03-13 03:12:51.894450,273.999,100.878,22.206,27.145,29.576,33.459,3.883,329.8,477.5,222.5
1426216387.0,2015-03-13 03:13:05.707686,2015-03-13 03:13:07.457271,267.485,98.483,22.208,27.401,29.822,33.706,3.884,330.4,477.5,222.5
1426216402.0,2015-03-13 03:13:20.732549,2015-03-13 03:13:22.479719,263.073,96.861,22.209,27.579,29.993,33.911,3.918,331.9,477.6,222.4
1426216417.0,2015-03-13 03:13:35.770901,2015-03-13 03:13:37.524666,266.364,98.076,22.21,27.445,29.864,33.745,3.88,330.6,477.4,222.4
1426216432.0,2015-03-13 03:13:50.801521,2015-03-13 03:13:52.550745,264.151,97.263,22.212,27.534,29.949,33.827,3.877,328.4,477.4,222.3
1426216447.0,2015-03-13 03:14:05.836654,2015-03-13 03:14:07.585024,266.279,98.05,22.213,27.447,29.866,33.71,3.843,330.3,477.3,222.3
1426216463.0,2015-03-13 03:14:21.280803,2015-03-13 03:14:23.029896,264.727,97.481,22.215,27.509,29.926,33.859,3.933,331.3,477.6,222.2
1426216478.0,2015-03-13 03:14:36.306298,2015-03-13 03:14:38.055509,266.039,97.967,22.216,27.456,29.875,33.761,3.886,330.4,477.3,222.2
1426216493.0,2015-03-13 03:14:51.327814,2015-03-13 03:14:53.076475,275.292,101.377,22.218,27.09,29.524,33.402,3.878,332.6,477.3,222.1
1426216508.0,2015-03-13 03:15:06.348714,2015-03-13 03:15:08.100154,267.155,98.383,22.219,27.41,29.831,33.704,3.873,330.7,477.5,222.1
1426216523.0,2015-03-13 03:15:21.373072,2015-03-13 03:15:23.122298,266.006,97.963,22.221,27.456,29.874,33.753,3.879,330.7,477.3,222.0
1426216538.0,2015-03-13 03:15:36.397967,2015-03-13 03:15:38.146606,265.668,97.841,22.222,27.469,29.887,33.823,3.937,331.1,477.5,222.0
1426216809.0,2015-03-13 03:20:07.827552,2015-03-13 03:20:09.579384,265.849,97.952,22.246,27.452,29.871,33.811,3.94,331.2,477.3,221.2
1426216824.0,2015-03-13 03:20:22.859780,2015-03-13 03:20:24.606729,265.966,97.997,22.247,27.447,29.866,33.754,3.888,331.1,476.9,221.2
1426216839.0,2015-03-13 03:20:37.891856,2015-03-13 03:20:39.637241,276.778,101.983,22.248,27.021,29.458,33.336,3.878,334.1,476.8,221.1
1426216854.0,2015-03-13 03:20:53.227642,2015-03-13 03:20:54.976744,266.265,98.112,22.249,27.434,29.854,33.74,3.887,330.7,476.7,221.1
1426216870.0,2015-03-13 03:21:08.265518,2015-03-13 03:21:10.014945,266.494,98.199,22.25,27.425,29.844,33.723,3.878,330.6,476.6,221.1
1426216885.0,2015-03-13 03:21:23.294912,2015-03-13 03:21:25.044520,266.302,98.13,22.252,27.432,29.851,33.734,3.883,330.7,476.7,221.0
1426216900.0,2015-03-13 03:21:38.317997,2015-03-13 03:21:40.067238,252.555,93.067,22.253,28.002,30.398,34.278,3.88,328.1,476.6,221.0
1426216915.0,2015-03-13 03:21:53.341660,2015-03-13 03:21:55.088713,265.915,97.992,22.254,27.446,29.865,33.744,3.878,330.6,476.5,220.9
1426216930.0,2015-03-13 03:22:08.364269,2015-03-13 03:22:10.111537,266.367,98.161,22.255,27.428,29.847,33.726,3.879,330.6,476.6,220.9
1426216945.0,2015-03-13 03:22:23.386605,2015-03-13 03:22:25.135966,265.837,97.968,22.256,27.449,29.868,33.74,3.872,331.5,477.1,220.9
1426216960.0,2015-03-13 03:22:38.413918,2015-03-13 03:22:40.160394,266.822,98.333,22.258,27.409,29.829,33.71,3.881,330.7,476.6,220.8
1426216975.0,2015-03-13 03:22:53.439910,2015-03-13 03:22:55.184665,275.224,101.432,22.259,27.077,29.511,33.395,3.883,332.8,476.5,220.8
1426216990.0,2015-03-13 03:23:08.462069,2015-03-13 03:23:10.211031,265.648,97.905,22.26,27.455,29.874,33.733,3.859,330.5,476.5,220.7
1426217050.0,2015-03-13 03:24:08.949433,2015-03-13 03:24:10.695893,266.014,98.048,22.264,27.438,29.858,33.732,3.874,330.6,476.5,220.6
1426217065.0,2015-03-13 03:24:23.970249,2015-03-13 03:24:25.718685,266.13,98.094,22.266,27.433,29.853,33.728,3.875,330.5,476.3,220.6
1426217080.0,2015-03-13 03:24:39.018221,2015-03-13 03:24:40.764723,265.006,97.681,22.267,27.478,29.896,33.831,3.935,330.4,476.0,220.5
1426217096.0,2015-03-13 03:24:54.467779,2015-03-13 03:24:56.214187,266.077,98.078,22.268,27.435,29.854,33.733,3.879,330.7,476.4,220.5
1426217111.0,2015-03-13 03:25:09.491349,2015-03-13 03:25:11.235335,276.916,102.075,22.269,27.008,29.445,33.327,3.882,333.4,476.3,220.5
1426217126.0,2015-03-13 03:25:24.506448,2015-03-13 03:25:26.254126,265.254,97.779,22.27,27.467,29.885,33.761,3.876,330.6,476.3,220.4
1426217141.0,2015-03-13 03:25:39.529924,2015-03-13 03:25:41.276111,266.345,98.184,22.271,27.422,29.842,33.724,3.882,330.6,476.2,220.4
1426217171.0,2015-03-13 03:26:10.011748,2015-03-13 03:26:11.757831,251.875,92.854,22.274,28.023,30.418,34.305,3.886,332.3,476.2,220.3
1426217186.0,2015-03-13 03:26:25.045022,2015-03-13 03:26:26.790755,265.497,97.877,22.275,27.455,29.874,33.749,3.875,330.5,476.2,220.3
1426217413.0,2015-03-13 03:30:11.308445,2015-03-13 03:30:13.061815,266.565,98.3,22.29,27.406,29.827,33.716,3.889,331.2,475.9,219.8
1426217428.0,2015-03-13 03:30:26.764460,2015-03-13 03:30:28.509640,266.414,98.246,22.291,27.412,29.832,33.721,3.888,331.0,476.1,219.7
1426217443.0,2015-03-13 03:30:42.133726,2015-03-13 03:30:43.880717,261.392,96.396,22.292,27.616,30.028,33.918,3.89,329.4,475.7,219.7
1426217458.0,2015-03-13 03:30:57.179457,2015-03-13 03:30:58.925857,266.014,98.101,22.293,27.427,29.847,33.73,3.882,330.7,476.0,219.7
1426217473.0,2015-03-13 03:31:12.207697,2015-03-13 03:31:13.951973,267.348,98.595,22.294,27.374,29.796,33.671,3.876,332.7,476.0,219.7
1426217488.0,2015-03-13 03:31:27.229090,2015-03-13 03:31:28.975890,265.681,97.983,22.295,27.44,29.859,33.739,3.879,330.7,476.0,219.6
1426217503.0,2015-03-13 03:31:42.250694,2015-03-13 03:31:43.997492,269.278,99.311,22.296,27.296,29.721,33.601,3.88,332.5,476.3,219.6
1426217519.0,2015-03-13 03:31:57.278870,2015-03-13 03:31:59.023221,266.895,98.434,22.296,27.391,29.812,33.698,3.886,331.0,475.9,219.6
1426217534.0,2015-03-13 03:32:12.303468,2015-03-13 03:32:14.047915,265.477,97.913,22.297,27.447,29.866,33.749,3.883,332.7,475.9,219.5
1426217549.0,2015-03-13 03:32:27.331090,2015-03-13 03:32:29.077591,266.096,98.143,22.298,27.422,29.842,33.68,3.838,330.7,475.9,219.5
1426217564.0,2015-03-13 03:32:42.374234,2015-03-13 03:32:44.117179,266.086,98.14,22.299,27.422,29.842,33.727,3.885,330.9,475.9,219.5
1426217579.0,2015-03-13 03:32:57.404719,2015-03-13 03:32:59.153797,254.92,94.024,22.3,27.883,30.284,34.178,3.895,329.7,475.7,219.4
1426217774.0,2015-03-13 03:36:12.707608,2015-03-13 03:36:14.451008,265.463,97.937,22.313,27.442,29.861,33.743,3.882,331.0,475.6,219.0
1426217789.0,2015-03-13 03:36:27.728346,2015-03-13 03:36:29.473687,268.639,99.11,22.314,27.314,29.739,33.628,3.889,333.3,475.9,219.0
1426217804.0,2015-03-13 03:36:42.758308,2015-03-13 03:36:44.501325,264.912,97.737,22.315,27.464,29.882,33.758,3.876,331.0,475.7,219.0
1426217819.0,2015-03-13 03:36:57.779331,2015-03-13 03:36:59.522433,271.81,100.284,22.316,27.188,29.618,33.504,3.886,331.1,475.6,218.9
1426217834.0,2015-03-13 03:37:12.799861,2015-03-13 03:37:14.542737,265.094,97.808,22.317,27.455,29.874,33.713,3.839,331.3,475.8,218.9
1426217849.0,2015-03-13 03:37:27.820291,2015-03-13 03:37:29.563266,264.268,97.504,22.317,27.488,29.906,33.788,3.882,330.9,475.5,218.9
1426217864.0,2015-03-13 03:37:42.836328,2015-03-13 03:37:44.585744,269.158,99.31,22.318,27.292,29.717,33.6,3.883,333.5,475.8,218.8
1426217879.0,2015-03-13 03:37:57.869478,2015-03-13 03:37:59.614554,264.072,97.436,22.319,27.496,29.913,33.79,3.877,330.8,475.5,218.8
1426217894.0,2015-03-13 03:38:12.890942,2015-03-13 03:38:14.635814,261.484,96.482,22.32,27.601,30.014,33.897,3.883,329.9,475.5,218.8
1426217909.0,2015-03-13 03:38:27.935376,2015-03-13 03:38:29.677162,266.088,98.183,22.321,27.413,29.834,33.766,3.933,331.2,475.6,218.8
1426218015.0,2015-03-13 03:40:13.366389,2015-03-13 03:40:15.110556,265.418,97.946,22.327,27.438,29.858,33.749,3.891,331.4,475.5,218.6
1426218030.0,2015-03-13 03:40:28.381919,2015-03-13 03:40:30.126248,258.769,95.494,22.327,27.71,30.118,34.003,3.884,332.0,475.6,218.5
1426218045.0,2015-03-13 03:40:43.757451,2015-03-13 03:40:45.498999,265.969,98.152,22.328,27.416,29.836,33.725,3.889,331.4,475.9,218.5
1426218060.0,2015-03-13 03:40:58.796416,2015-03-13 03:41:00.536179,271.991,100.375,22.329,27.176,29.606,33.471,3.864,331.9,475.7,218.5
1426218075.0,2015-03-13 03:41:13.807693,2015-03-13 03:41:15.551728,265.799,98.092,22.329,27.422,29.842,33.73,3.888,331.3,475.4,218.5
1426218090.0,2015-03-13 03:41:28.835984,2015-03-13 03:41:30.576907,267.803,98.832,22.33,27.341,29.765,33.65,3.885,332.6,475.4,218.5
1426218105.0,2015-03-13 03:41:43.854930,2015-03-13 03:41:45.598986,264.67,97.677,22.331,27.467,29.885,33.781,3.896,331.2,475.8,218.4
1426218120.0,2015-03-13 03:41:58.892558,2015-03-13 03:42:00.636354,264.514,97.621,22.331,27.473,29.891,33.77,3.879,331.1,475.4,218.4
1426218150.0,2015-03-13 03:42:28.947411,2015-03-13 03:42:30.693102,265.019,97.81,22.333,27.452,29.871,33.751,3.88,331.2,475.4,218.4
1426218166.0,2015-03-13 03:42:44.297876,2015-03-13 03:42:46.045851,264.4,97.583,22.333,27.477,29.895,33.78,3.885,330.4,475.4,218.4
1426218181.0,2015-03-13 03:42:59.325878,2015-03-13 03:43:01.070873,265.295,97.914,22.334,27.44,29.86,33.802,3.942,331.3,475.6,218.3
1426218498.0,2015-03-13 03:48:16.598360,2015-03-13 03:48:18.338334,270.577,99.655,22.225,27.272,29.698,33.582,3.884,333.1,474.0,221.9
1426218513.0,2015-03-13 03:48:31.620044,2015-03-13 03:48:33.362177,267.645,98.573,22.224,27.389,29.81,33.686,3.876,331.4,473.8,221.9
1426218528.0,2015-03-13 03:48:46.644410,2015-03-13 03:48:48.386557,265.253,97.689,22.222,27.485,29.903,33.782,3.88,332.9,473.8,222.0
1426218543.0,2015-03-13 03:49:01.671506,2015-03-13 03:49:03.415380,267.496,98.51,22.22,27.396,29.817,33.671,3.854,331.0,474.0,222.1
1426218558.0,2015-03-13 03:49:16.703448,2015-03-13 03:49:18.446897,267.675,98.572,22.217,27.39,29.811,33.69,3.879,331.1,473.8,222.1
1426218573.0,2015-03-13 03:49:31.740594,2015-03-13 03:49:33.482058,271.163,99.853,22.216,27.252,29.679,33.51,3.831,331.6,474.2,222.2
1426218588.0,2015-03-13 03:49:47.197645,2015-03-13 03:49:48.930928,276.809,101.931,22.215,27.033,29.469,33.35,3.881,334.2,473.9,222.2
1426218603.0,2015-03-13 03:50:02.220678,2015-03-13 03:50:03.962199,268.557,98.889,22.214,27.356,29.779,33.668,3.889,331.3,474.0,222.2
1426218618.0,2015-03-13 03:50:17.247973,2015-03-13 03:50:18.991515,269.029,99.06,22.212,27.338,29.762,33.651,3.889,331.3,474.0,222.3
1426218634.0,2015-03-13 03:50:32.391128,2015-03-13 03:50:34.130325,267.477,98.482,22.209,27.401,29.822,33.657,3.836,331.1,474.5,222.4
1426218649.0,2015-03-13 03:50:47.783355,2015-03-13 03:50:49.522797,257.962,94.972,22.205,27.792,30.197,34.078,3.881,328.5,473.9,222.5
1426218664.0,2015-03-13 03:51:02.807842,2015-03-13 03:51:04.547210,267.731,98.564,22.203,27.393,29.815,33.689,3.874,331.0,474.0,222.6
1426218694.0,2015-03-13 03:51:32.847294,2015-03-13 03:51:34.588409,268.183,98.73,22.203,27.375,29.797,33.726,3.929,330.8,474.4,222.6
1426218709.0,2015-03-13 03:51:47.869314,2015-03-13 03:51:49.610672,268.165,98.72,22.201,27.377,29.799,33.675,3.876,330.8,474.0,222.7
1426218724.0,2015-03-13 03:52:02.898054,2015-03-13 03:52:04.634704,282.657,104.051,22.199,26.817,29.262,33.141,3.879,328.1,473.9,222.7
1426218739.0,2015-03-13 03:52:17.923139,2015-03-13 03:52:19.668289,269.489,99.2,22.197,27.325,29.749,33.629,3.88,331.2,474.0,222.8
1426218755.0,2015-03-13 03:52:33.306783,2015-03-13 03:52:35.047639,268.57,98.853,22.192,27.364,29.786,33.664,3.878,330.8,473.9,222.9
1426218770.0,2015-03-13 03:52:48.339117,2015-03-13 03:52:50.079418,267.673,98.517,22.189,27.401,29.822,33.75,3.928,331.6,474.4,223.1
1426218785.0,2015-03-13 03:53:03.367097,2015-03-13 03:53:05.107820,269.059,99.021,22.186,27.347,29.77,33.648,3.878,330.6,474.1,223.2
1426218800.0,2015-03-13 03:53:18.408907,2015-03-13 03:53:20.142205,269.376,99.135,22.184,27.335,29.758,33.636,3.878,333.8,474.1,223.2
1426218815.0,2015-03-13 03:53:33.438201,2015-03-13 03:53:35.176686,268.871,98.949,22.184,27.355,29.778,33.655,3.877,330.7,474.1,223.2
1426219207.0,2015-03-13 04:00:06.229087,2015-03-13 04:00:07.968091,269.593,99.105,22.127,27.348,29.771,33.661,3.889,331.0,474.5,225.1
1426219223.0,2015-03-13 04:00:21.264629,2015-03-13 04:00:23.001225,278.252,102.285,22.126,27.012,29.449,33.334,3.885,327.6,474.7,225.1
1426219238.0,2015-03-13 04:00:36.395234,2015-03-13 04:00:38.134165,269.229,98.96,22.121,27.365,29.787,33.661,3.874,331.0,474.6,225.3
1426219253.0,2015-03-13 04:00:51.776059,2015-03-13 04:00:53.512722,268.736,98.774,22.119,27.386,29.807,33.625,3.818,330.9,474.7,225.3
1426219268.0,2015-03-13 04:01:06.798734,2015-03-13 04:01:08.537486,269.103,98.904,22.116,27.372,29.794,33.67,3.876,331.0,474.4,225.4
1426219283.0,2015-03-13 04:01:21.824613,2015-03-13 04:01:23.561157,253.741,93.256,22.115,28.005,30.401,34.276,3.875,332.3,474.4,225.5
1426219298.0,2015-03-13 04:01:36.850597,2015-03-13 04:01:38.587392,270.241,99.316,22.113,27.328,29.752,33.621,3.869,331.0,474.5,225.5
1426219313.0,2015-03-13 04:01:51.874795,2015-03-13 04:01:53.611022,269.331,98.979,22.111,27.365,29.787,33.658,3.871,331.0,474.5,225.6
1426219328.0,2015-03-13 04:02:06.897546,2015-03-13 04:02:08.634022,268.548,98.685,22.108,27.397,29.818,33.757,3.938,330.7,474.3,225.7
1426219343.0,2015-03-13 04:02:21.921384,2015-03-13 04:02:23.659800,269.38,98.986,22.106,27.365,29.787,33.665,3.877,330.9,474.5,225.8
1426219358.0,2015-03-13 04:02:36.945914,2015-03-13 04:02:38.683923,255.04,93.713,22.104,27.954,30.352,34.228,3.876,331.3,474.5,225.8
1426219373.0,2015-03-13 04:02:51.971449,2015-03-13 04:02:53.707312,269.182,98.905,22.102,27.374,29.796,33.672,3.875,330.9,474.3,225.9
1426219388.0,2015-03-13 04:03:06.990110,2015-03-13 04:03:08.732423,269.828,99.14,22.1,27.349,29.772,33.651,3.879,331.0,474.5,226.0
1426219403.0,2015-03-13 04:03:22.018715,2015-03-13 04:03:23.756776,266.927,98.071,22.098,27.466,29.884,33.794,3.91,330.4,474.1,226.0
1426219418.0,2015-03-13 04:03:37.044939,2015-03-13 04:03:38.782486,269.583,99.046,22.098,27.36,29.782,33.657,3.875,330.9,474.6,226.0
1426219433.0,2015-03-13 04:03:52.096960,2015-03-13 04:03:53.830359,273.965,100.652,22.096,27.188,29.618,33.489,3.871,327.3,474.6,226.1
1426219449.0,2015-03-13 04:04:07.480726,2015-03-13 04:04:09.216510,269.571,99.035,22.095,27.362,29.784,33.657,3.873,330.9,474.7,226.1
1426219464.0,2015-03-13 04:04:22.504097,2015-03-13 04:04:24.239210,269.411,98.972,22.093,27.369,29.791,33.658,3.867,331.2,475.2,226.2
1426219479.0,2015-03-13 04:04:37.520674,2015-03-13 04:04:39.260553,268.892,98.778,22.091,27.39,29.811,33.68,3.869,330.8,474.6,226.3
1426219494.0,2015-03-13 04:04:52.550240,2015-03-13 04:04:54.290122,265.1,97.385,22.091,27.542,29.957,33.829,3.872,327.2,474.6,226.3
1426219509.0,2015-03-13 04:05:07.584668,2015-03-13 04:05:09.321835,271.049,99.567,22.089,27.305,29.73,33.606,3.876,331.2,474.5,226.3
1426219524.0,2015-03-13 04:05:23.035157,2015-03-13 04:05:24.770162,269.269,98.907,22.086,27.377,29.799,33.675,3.876,331.8,474.6,226.4
1426219539.0,2015-03-13 04:05:38.058315,2015-03-13 04:05:39.795299,269.837,99.11,22.083,27.356,29.778,33.675,3.897,330.7,474.2,226.5
1426219811.0,2015-03-13 04:10:09.380339,2015-03-13 04:10:11.116453,270.339,99.217,22.042,27.351,29.774,33.647,3.873,331.5,475.1,227.8
1426219826.0,2015-03-13 04:10:24.403449,2015-03-13 04:10:26.143758,268.256,98.45,22.041,27.435,29.854,33.74,3.886,331.4,475.2,227.9
1426219841.0,2015-03-13 04:10:39.530877,2015-03-13 04:10:41.265099,269.574,98.931,22.039,27.383,29.804,33.679,3.874,331.3,475.1,227.9
1426219856.0,2015-03-13 04:10:54.897435,2015-03-13 04:10:56.629017,287.883,105.643,22.036,26.685,29.135,33.012,3.877,329.7,475.0,228.0
1426219871.0,2015-03-13 04:11:09.916434,2015-03-13 04:11:11.652448,270.202,99.149,22.033,27.36,29.783,33.664,3.881,331.4,475.0,228.1
1426219886.0,2015-03-13 04:11:24.933276,2015-03-13 04:11:26.673368,268.479,98.511,22.03,27.43,29.85,33.722,3.872,331.3,474.9,228.2
1426219901.0,2015-03-13 04:11:39.959888,2015-03-13 04:11:41.695497,271.135,99.478,22.026,27.326,29.75,33.587,3.837,331.8,475.4,228.4
1426219916.0,2015-03-13 04:11:54.985890,2015-03-13 04:11:56.721556,270.893,99.384,22.023,27.337,29.76,33.631,3.871,331.1,475.1,228.4
1426219931.0,2015-03-13 04:12:10.105451,2015-03-13 04:12:11.838455,258.229,94.735,22.021,27.852,30.254,34.125,3.871,330.6,475.1,228.5
1426219947.0,2015-03-13 04:12:25.472554,2015-03-13 04:12:27.210552,270.535,99.247,22.02,27.352,29.775,33.644,3.87,331.4,475.1,228.5
1426219962.0,2015-03-13 04:12:40.501817,2015-03-13 04:12:42.234943,270.399,99.193,22.018,27.358,29.781,33.578,3.797,331.3,475.2,228.6
1426219977.0,2015-03-13 04:12:55.520915,2015-03-13 04:12:57.258568,270.24,99.13,22.016,27.365,29.788,33.662,3.875,331.3,475.1,228.7
1426219992.0,2015-03-13 04:13:10.552385,2015-03-13 04:13:12.283485,288.176,105.704,22.013,26.683,29.133,33.001,3.868,331.1,475.2,228.8
1426220007.0,2015-03-13 04:13:25.585599,2015-03-13 04:13:27.316559,270.273,99.134,22.012,27.366,29.788,33.666,3.878,331.4,475.2,228.8
1426220022.0,2015-03-13 04:13:41.033614,2015-03-13 04:13:42.770805,268.663,98.543,22.011,27.43,29.85,33.717,3.868,331.5,475.2,228.8
1426220037.0,2015-03-13 04:13:56.071366,2015-03-13 04:13:57.805959,269.804,98.958,22.01,27.385,29.807,33.662,3.855,331.5,475.8,228.9
